"T","A:0","A:1","A:2","J:0","J:1","J:2","V","B:0","B:1","B:2","Jcond:0","Jcond:1","Jcond:2","Jinduct:0","Jinduct:1","Jinduct:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
324.6,0.049442,-0.00063118,-2.7463e-07,7.5395e+07,-12005,19112,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.00255,0.001,0.07755,0
324.74,0.049463,-0.00063118,-2.7463e-07,7.6117e+07,-12197,19418,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.002575,0.001,0.077575,0
324.88,0.049483,-0.00063118,-2.7463e-07,7.6838e+07,-12389,19724,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.0026,0.001,0.0776,0
325.03,0.049503,-0.00063118,-2.7463e-07,7.7559e+07,-12581,20029,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.002625,0.001,0.077625,0
325.17,0.049524,-0.00063118,-2.7463e-07,7.8281e+07,-12773,20335,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.00265,0.001,0.07765,0
325.31,0.049544,-0.00063118,-2.7463e-07,7.9002e+07,-12965,20641,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.002675,0.001,0.077675,0
325.45,0.049565,-0.00063118,-2.7463e-07,7.9723e+07,-13157,20946,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.0027,0.001,0.0777,0
325.59,0.049585,-0.00063118,-2.7463e-07,8.0445e+07,-13349,21252,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.002725,0.001,0.077725,0
325.74,0.049606,-0.00063118,-2.7463e-07,8.1166e+07,-13541,21558,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.00275,0.001,0.07775,0
325.88,0.049626,-0.00063118,-2.7463e-07,8.1887e+07,-13733,21863,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.002775,0.001,0.077775,0
326.02,0.049647,-0.00063118,-2.7463e-07,8.2609e+07,-13925,22169,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.0028,0.001,0.0778,0
326.16,0.049667,-0.00063118,-2.7463e-07,8.333e+07,-14117,22475,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.002825,0.001,0.077825,0
326.3,0.049688,-0.00063118,-2.7463e-07,8.4051e+07,-14309,22780,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.00285,0.001,0.07785,0
326.45,0.049708,-0.00063118,-2.7463e-07,8.4773e+07,-14501,23086,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.002875,0.001,0.077875,0
326.59,0.049729,-0.00063118,-2.7463e-07,8.5494e+07,-14693,23391,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.0029,0.001,0.0779,0
326.73,0.049749,-0.00063118,-2.7463e-07,8.6215e+07,-14885,23697,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.002925,0.001,0.077925,0
326.87,0.04977,-0.00063118,-2.7463e-07,8.6937e+07,-15077,24003,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.00295,0.001,0.07795,0
327.02,0.04979,-0.00063118,-2.7463e-07,8.7658e+07,-15269,24308,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.002975,0.001,0.077975,0
327.16,0.049811,-0.00063118,-2.7463e-07,8.8379e+07,-15461,24614,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.003,0.001,0.078,0
327.3,0.049831,-0.00063118,-2.7463e-07,8.9101e+07,-15653,24920,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.003025,0.001,0.078025,0
327.44,0.049851,-0.00063118,-2.7463e-07,8.9822e+07,-15845,25225,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.00305,0.001,0.07805,0
327.58,0.049872,-0.00063118,-2.7463e-07,9.0543e+07,-16037,25531,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.003075,0.001,0.078075,0
327.73,0.049892,-0.00063118,-2.7463e-07,9.1265e+07,-16229,25837,0.24788,8.1037e-20,0.047775,-1.4501,1.2324e+08,4.1211e-07,8.2423e-07,4.1855e-08,-5.0307e-10,5.8708e-11,1,0.0031,0.001,0.0781,0
327.86,0.049912,-0.00063123,-2.7427e-07,9.1941e+07,-25101,28419,0.24788,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.003125,0.001,0.078125,0
327.99,0.049931,-0.00063136,-2.7331e-07,9.2543e+07,-48305,34760,0.24788,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.00315,0.001,0.07815,0
328.12,0.04995,-0.00063149,-2.7236e-07,9.3144e+07,-71516,41103,0.24788,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.003175,0.001,0.078175,0
328.25,0.049968,-0.00063162,-2.714e-07,9.3746e+07,-94720,47445,0.24789,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.0032,0.001,0.0782,0
328.38,0.049987,-0.00063175,-2.7044e-07,9.4348e+07,-1.1793e+05,53788,0.24789,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.003225,0.001,0.078225,0
328.51,0.050006,-0.00063188,-2.6949e-07,9.495e+07,-1.4114e+05,60129,0.24789,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.00325,0.001,0.07825,0
328.63,0.050025,-0.00063202,-2.6853e-07,9.5552e+07,-1.6435e+05,66472,0.2479,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.003275,0.001,0.078275,0
328.76,0.050043,-0.00063215,-2.6757e-07,9.6153e+07,-1.8755e+05,72813,0.2479,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.0033,0.001,0.0783,0
328.89,0.050062,-0.00063228,-2.6662e-07,9.6755e+07,-2.1076e+05,79157,0.2479,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.003325,0.001,0.078325,0
329.02,0.050081,-0.00063241,-2.6566e-07,9.7357e+07,-2.3397e+05,85498,0.2479,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.00335,0.001,0.07835,0
329.15,0.050099,-0.00063254,-2.647e-07,9.7959e+07,-2.5717e+05,91839,0.24791,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.003375,0.001,0.078375,0
329.28,0.050118,-0.00063267,-2.6375e-07,9.8561e+07,-2.8038e+05,98182,0.24791,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.0034,0.001,0.0784,0
329.41,0.050137,-0.0006328,-2.6279e-07,9.9162e+07,-3.0358e+05,1.0452e+05,0.24791,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.003425,0.001,0.078425,0
329.53,0.050156,-0.00063293,-2.6183e-07,9.9764e+07,-3.268e+05,1.1087e+05,0.24792,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.00345,0.001,0.07845,0
329.66,0.050174,-0.00063306,-2.6088e-07,1.0037e+08,-3.5e+05,1.1721e+05,0.24792,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.003475,0.001,0.078475,0
329.79,0.050193,-0.00063319,-2.5992e-07,1.0097e+08,-3.7321e+05,1.2355e+05,0.24792,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.0035,0.001,0.0785,0
329.92,0.050212,-0.00063332,-2.5896e-07,1.0157e+08,-3.9641e+05,1.2989e+05,0.24793,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.003525,0.001,0.078525,0
330.05,0.050231,-0.00063346,-2.5801e-07,1.0217e+08,-4.1963e+05,1.3624e+05,0.24793,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.00355,0.001,0.07855,0
330.18,0.050249,-0.00063359,-2.5705e-07,1.0277e+08,-4.4283e+05,1.4258e+05,0.24793,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.003575,0.001,0.078575,0
330.3,0.050268,-0.00063372,-2.5609e-07,1.0337e+08,-4.6603e+05,1.4892e+05,0.24794,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.0036,0.001,0.0786,0
330.43,0.050287,-0.00063385,-2.5514e-07,1.0398e+08,-4.8924e+05,1.5526e+05,0.24794,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.003625,0.001,0.078625,0
330.56,0.050305,-0.00063398,-2.5418e-07,1.0458e+08,-5.1245e+05,1.616e+05,0.24794,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.00365,0.001,0.07865,0
330.69,0.050324,-0.00063411,-2.5322e-07,1.0518e+08,-5.3566e+05,1.6795e+05,0.24795,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.003675,0.001,0.078675,0
330.82,0.050343,-0.00063424,-2.5227e-07,1.0578e+08,-5.5886e+05,1.7429e+05,0.24795,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.0037,0.001,0.0787,0
330.95,0.050362,-0.00063437,-2.5131e-07,1.0638e+08,-5.8207e+05,1.8063e+05,0.24795,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.003725,0.001,0.078725,0
331.08,0.05038,-0.0006345,-2.5035e-07,1.0699e+08,-6.0528e+05,1.8697e+05,0.24796,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.00375,0.001,0.07875,0
331.2,0.050399,-0.00063463,-2.4939e-07,1.0759e+08,-6.2849e+05,1.9331e+05,0.24796,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.003775,0.001,0.078775,0
331.33,0.050418,-0.00063476,-2.4844e-07,1.0819e+08,-6.5169e+05,1.9966e+05,0.24796,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.0038,0.001,0.0788,0
331.46,0.050436,-0.00063489,-2.4748e-07,1.0879e+08,-6.749e+05,2.06e+05,0.24797,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.003825,0.001,0.078825,0
331.59,0.050455,-0.00063503,-2.4652e-07,1.0939e+08,-6.9811e+05,2.1234e+05,0.24797,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.00385,0.001,0.07885,0
331.72,0.050474,-0.00063516,-2.4557e-07,1.0999e+08,-7.2131e+05,2.1868e+05,0.24797,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.003875,0.001,0.078875,0
331.85,0.050493,-0.00063529,-2.4461e-07,1.106e+08,-7.4452e+05,2.2502e+05,0.24798,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.0039,0.001,0.0789,0
331.97,0.050511,-0.00063542,-2.4365e-07,1.112e+08,-7.6773e+05,2.3137e+05,0.24798,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.003925,0.001,0.078925,0
332.1,0.05053,-0.00063555,-2.427e-07,1.118e+08,-7.9094e+05,2.3771e+05,0.24798,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.00395,0.001,0.07895,0
332.23,0.050549,-0.00063568,-2.4174e-07,1.124e+08,-8.1414e+05,2.4405e+05,0.24798,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.003975,0.001,0.078975,0
332.36,0.050568,-0.00063581,-2.4078e-07,1.13e+08,-8.3735e+05,2.5039e+05,0.24799,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.004,0.001,0.079,0
332.49,0.050586,-0.00063594,-2.3983e-07,1.1361e+08,-8.6056e+05,2.5673e+05,0.24799,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.004025,0.001,0.079025,0
332.62,0.050605,-0.00063607,-2.3887e-07,1.1421e+08,-8.8376e+05,2.6308e+05,0.24799,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.00405,0.001,0.07905,0
332.75,0.050624,-0.0006362,-2.3791e-07,1.1481e+08,-9.0697e+05,2.6942e+05,0.248,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.004075,0.001,0.079075,0
332.87,0.050642,-0.00063633,-2.3696e-07,1.1541e+08,-9.3018e+05,2.7576e+05,0.248,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.0041,0.001,0.0791,0
333,0.050661,-0.00063647,-2.36e-07,1.1601e+08,-9.5339e+05,2.821e+05,0.248,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.004125,0.001,0.079125,0
333.13,0.05068,-0.0006366,-2.3504e-07,1.1661e+08,-9.7659e+05,2.8844e+05,0.24801,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.00415,0.001,0.07915,0
333.26,0.050699,-0.00063673,-2.3409e-07,1.1722e+08,-9.998e+05,2.9479e+05,0.24801,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.004175,0.001,0.079175,0
333.39,0.050717,-0.00063686,-2.3313e-07,1.1782e+08,-1.023e+06,3.0113e+05,0.24801,4.2539e-05,0.047678,-1.3854,1.1567e+08,-7.3891e+06,-6026.8,4.1855e-08,-1.6098e-09,2.702e-10,1,0.0042,0.001,0.0792,0
333.49,0.050732,-0.00063692,-2.3266e-07,1.1809e+08,-1.0614e+06,3.1097e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.004225,0.001,0.079225,0
333.57,0.050743,-0.00063692,-2.3266e-07,1.1804e+08,-1.1146e+06,3.2417e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.00425,0.001,0.07925,0
333.64,0.050754,-0.00063692,-2.3266e-07,1.1799e+08,-1.1677e+06,3.3738e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.004275,0.001,0.079275,0
333.72,0.050765,-0.00063692,-2.3266e-07,1.1794e+08,-1.2208e+06,3.5059e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.0043,0.001,0.0793,0
333.8,0.050776,-0.00063692,-2.3266e-07,1.1789e+08,-1.274e+06,3.638e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.004325,0.001,0.079325,0
333.87,0.050787,-0.00063692,-2.3266e-07,1.1784e+08,-1.3271e+06,3.7701e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.00435,0.001,0.07935,0
333.95,0.050798,-0.00063692,-2.3266e-07,1.1779e+08,-1.3802e+06,3.9022e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.004375,0.001,0.079375,0
334.02,0.050809,-0.00063692,-2.3266e-07,1.1774e+08,-1.4334e+06,4.0343e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.0044,0.001,0.0794,0
334.1,0.05082,-0.00063692,-2.3266e-07,1.1769e+08,-1.4865e+06,4.1664e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.004425,0.001,0.079425,0
334.18,0.050831,-0.00063692,-2.3266e-07,1.1764e+08,-1.5396e+06,4.2985e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.00445,0.001,0.07945,0
334.25,0.050841,-0.00063692,-2.3266e-07,1.1759e+08,-1.5928e+06,4.4306e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.004475,0.001,0.079475,0
334.33,0.050852,-0.00063692,-2.3266e-07,1.1754e+08,-1.6459e+06,4.5627e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.0045,0.001,0.0795,0
334.41,0.050863,-0.00063692,-2.3266e-07,1.1749e+08,-1.6991e+06,4.6948e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.004525,0.001,0.079525,0
334.48,0.050874,-0.00063692,-2.3266e-07,1.1743e+08,-1.7522e+06,4.8269e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.00455,0.001,0.07955,0
334.56,0.050885,-0.00063692,-2.3266e-07,1.1738e+08,-1.8053e+06,4.959e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.004575,0.001,0.079575,0
334.64,0.050896,-0.00063692,-2.3266e-07,1.1733e+08,-1.8585e+06,5.0911e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.0046,0.001,0.0796,0
334.71,0.050907,-0.00063692,-2.3266e-07,1.1728e+08,-1.9116e+06,5.2232e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.004625,0.001,0.079625,0
334.79,0.050918,-0.00063692,-2.3266e-07,1.1723e+08,-1.9647e+06,5.3553e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.00465,0.001,0.07965,0
334.86,0.050929,-0.00063692,-2.3266e-07,1.1718e+08,-2.0179e+06,5.4874e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.004675,0.001,0.079675,0
334.94,0.05094,-0.00063692,-2.3266e-07,1.1713e+08,-2.071e+06,5.6195e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.0047,0.001,0.0797,0
335.02,0.050951,-0.00063692,-2.3266e-07,1.1708e+08,-2.1241e+06,5.7516e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.004725,0.001,0.079725,0
335.09,0.050962,-0.00063692,-2.3266e-07,1.1703e+08,-2.1773e+06,5.8837e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.00475,0.001,0.07975,0
335.17,0.050973,-0.00063692,-2.3266e-07,1.1698e+08,-2.2304e+06,6.0158e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.004775,0.001,0.079775,0
335.25,0.050984,-0.00063692,-2.3266e-07,1.1693e+08,-2.2835e+06,6.1479e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.0048,0.001,0.0798,0
335.32,0.050995,-0.00063692,-2.3266e-07,1.1688e+08,-2.3367e+06,6.28e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.004825,0.001,0.079825,0
335.4,0.051006,-0.00063692,-2.3266e-07,1.1683e+08,-2.3898e+06,6.4121e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.00485,0.001,0.07985,0
335.48,0.051016,-0.00063692,-2.3266e-07,1.1678e+08,-2.4429e+06,6.5442e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.004875,0.001,0.079875,0
335.55,0.051027,-0.00063692,-2.3266e-07,1.1673e+08,-2.4961e+06,6.6763e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.0049,0.001,0.0799,0
335.63,0.051038,-0.00063692,-2.3266e-07,1.1668e+08,-2.5492e+06,6.8084e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.004925,0.001,0.079925,0
335.7,0.051049,-0.00063692,-2.3266e-07,1.1663e+08,-2.6023e+06,6.9405e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.00495,0.001,0.07995,0
335.78,0.05106,-0.00063692,-2.3266e-07,1.1658e+08,-2.6555e+06,7.0726e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.004975,0.001,0.079975,0
335.86,0.051071,-0.00063692,-2.3266e-07,1.1653e+08,-2.7086e+06,7.2047e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.005,0.001,0.08,0
335.93,0.051082,-0.00063692,-2.3266e-07,1.1648e+08,-2.7617e+06,7.3368e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.005025,0.001,0.080025,0
336.01,0.051093,-0.00063692,-2.3266e-07,1.1643e+08,-2.8149e+06,7.4689e+05,0.24801,1.4246e-20,0.047422,-1.0745,1.1514e+08,-5.2174e-07,8.2423e-07,4.5075e-08,-1.0061e-09,2.1145e-10,1,0.00505,0.001,0.08005,0
